14.9791,-8.152,3.1
13.808481007389918,-8.571960067254235,-2.9615036639169667
12.692509232983111,-9.144823864921166,-2.797497327108008
10.966111898700134,-9.6391497935694,-2.843487032101798
10.087250202125212,-9.776803862027108,-2.9037397578796433
9.37218694293164,-10.614946235380128,-2.5639307262689623
7.2035335347324505,-11.959898183990482,-2.583703509199114
4.98356729743591,-16.217808491959186,-1.9321965345114682
4.9409063621464,-18.370590435206235,-1.6583643037074474
5.331851172012742,-19.461162704701398,-1.428851665617941
5.494320572252824,-19.94683780761636,-1.3803386758595089
5.242434259201371,-21.198414995202697,-1.6021757427523804
5.762509023667758,-23.348355363952773,-1.3843583322900708
6.2929899952080515,-27.04843541221983,-1.4318692481283075
6.854413202241532,-28.296224679473802,-1.2636690071843204
7.029654626195459,-28.913689855323263,-1.2736510195090114
7.46190847597817,-29.885695291445757,-1.2144143952899038
9.27556326433462,-31.55309625208111,-0.7982079715236072
9.47502856358444,-33.50471960048426,-1.3296692525557832
11.982791740870315,-35.202602679134365,-0.5890159541201823
13.060469607078796,-36.98596238723756,-0.9381037095728944
14.276257249236727,-38.0210078873995,-0.7855961544419716
16.052678597276923,-38.6864748484268,-0.4584186214704036
16.65929435677619,-39.96770145657679,-0.8979290240354582
17.199207966654914,-40.86762557937083,-0.9614840883798759
17.974396075779353,-41.60906286691351,-0.8627577733365768
18.047975959787827,-43.06722349641366,-1.2967146179830875
18.394550127283484,-43.98702372034358,-1.2573880408706257
17.96655561453312,-45.40401081946161,-1.6626521780643677
18.371447586998453,-48.26361880424639,-1.440877983943282
18.060621919544595,-49.26778978060804,-1.6536353380094995
17.196754168511067,-51.2595998834806,-1.9160435478966662
16.814532699464312,-52.638659370032016,-1.8699437454405736
16.387854230832556,-56.135297808138006,-1.6823258455833472
15.548417530114225,-57.670523948530914,-1.957056973610084
15.176216466952255,-59.891421453120344,-1.7767818341462636
14.823612284172409,-61.023799439053306,-1.8281064656056827
14.628140116103374,-61.7246465712734,-1.833400953354437
11.007751043470968,-64.02642557926534,-2.714331292060401
9.543129992225458,-65.42997332929814,-2.453523594249845
8.370487289260158,-66.064398174354,-2.5649585657222453
5.79252224385653,-65.62408448317072,3.0212638949692794
3.244056245060708,-64.93038901507855,2.888589850735474
-0.6140451578631905,-64.59167681671464,3.0707872447587983
-2.58821956742535,-63.71962909020157,2.7918196207845147
-3.8524858602921093,-62.38411508650978,2.4464521582366183
-6.229355868811732,-60.44526216189079,2.4570779171430117
-6.206712802331423,-60.599869073768815,-2.937794626162722
-10.260244454351762,-60.88766089135703,-3.0788220946652616
-11.703774457496555,-60.09244943063184,2.839757742353895
-12.260909429104792,-59.50933113706753,2.6416905691443007
-16.0463,-59.2992,3.1
